,movieId,title,genres
480,4,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi
481,804,"Wings of Desire (Himmel über Berlin, Der) (1987)",Drama|Fantasy|Romance
482,1109,"Third Man, The (1949)",Film-Noir|Mystery|Thriller
483,179,Goodfellas (1990),Crime|Drama
484,253,Alien (1979),Horror|Sci-Fi
485,2248,Army of Darkness (1993),Action|Adventure|Comedy|Fantasy|Horror
486,3563,"Big Blue, The (Grand bleu, Le) (1988)",Adventure|Drama|Romance
487,254,Ran (1985),Drama|War
488,1434,"Killer, The (Die xue shuang xiong) (1989)",Action|Crime|Drama|Thriller
489,519,Psycho (1960),Crime|Horror
490,495,"Blues Brothers, The (1980)",Action|Comedy|Musical
491,658,"Godfather: Part II, The (1974)",Crime|Drama
492,520,Full Metal Jacket (1987),Drama|War
493,805,"Grand Day Out with Wallace and Gromit, A (1989)",Adventure|Animation|Children|Comedy|Sci-Fi
494,303,Henry V (1989),Action|Drama|Romance|War
495,255,Amadeus (1984),Drama
496,1260,"Quiet Man, The (1952)",Drama|Romance
497,898,Once Upon a Time in America (1984),Crime|Drama
498,1261,Raging Bull (1980),Drama
499,191,Annie Hall (1977),Comedy|Romance
500,1262,"Right Stuff, The (1983)",Drama
501,606,Stalker (1979),Drama|Mystery|Sci-Fi
502,256,"Boot, Das (Boat, The) (1981)",Action|Drama|War
503,159,"Sting, The (1973)",Comedy|Crime
504,806,Harold and Maude (1971),Comedy|Drama|Romance
505,4100,Trust (1990),Comedy|Drama|Romance
506,807,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Drama
507,2199,Local Hero (1983),Comedy
508,257,"Terminator, The (1984)",Action|Sci-Fi|Thriller
509,1990,Dead Alive (Braindead) (1992),Comedy|Fantasy|Horror
510,192,Glory (1989),Drama|War
511,304,Rosencrantz and Guildenstern Are Dead (1990),Comedy|Drama
512,808,Manhattan (1979),Comedy|Drama|Romance
513,1991,Miller's Crossing (1990),Crime|Drama|Film-Noir|Thriller
514,579,Dead Poets Society (1989),Drama
515,1263,"Graduate, The (1967)",Comedy|Drama|Romance
516,1942,Touch of Evil (1958),Crime|Film-Noir|Thriller
517,852,"Femme Nikita, La (Nikita) (1990)",Action|Crime|Romance|Thriller
518,809,"Bridge on the River Kwai, The (1957)",Adventure|Drama|War
519,810,8 1/2 (8½) (1963),Drama|Fantasy
520,521,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
521,473,"Day the Earth Stood Still, The (1951)",Drama|Sci-Fi|Thriller
522,772,"Treasure of the Sierra Madre, The (1948)",Action|Adventure|Drama|Western
523,2382,Bad Taste (1987),Comedy|Horror|Sci-Fi
524,1264,Duck Soup (1933),Comedy|Musical|War
525,2249,Better Off Dead... (1985),Comedy|Romance
526,258,"Shining, The (1980)",Horror
527,853,Stand by Me (1986),Adventure|Drama
528,811,M (1931),Crime|Film-Noir|Thriller
529,854,Evil Dead II (Dead by Dawn) (1987),Action|Comedy|Fantasy|Horror
530,305,"Great Escape, The (1963)",Action|Adventure|Drama|War
531,637,"Deer Hunter, The (1978)",Drama|War
532,812,Diva (1981),Action|Drama|Mystery|Romance|Thriller
533,340,Groundhog Day (1993),Comedy|Fantasy|Romance
534,1265,Unforgiven (1992),Drama|Western
535,160,"Manchurian Candidate, The (1962)",Crime|Thriller|War
536,3388,Pump Up the Volume (1990),Comedy|Drama
537,1110,Arsenic and Old Lace (1944),Comedy|Mystery|Thriller
538,5,Back to the Future (1985),Adventure|Comedy|Sci-Fi
539,161,Fried Green Tomatoes (1991),Comedy|Crime|Drama
540,1435,Patton (1970),Drama|War
541,855,Down by Law (1986),Comedy|Drama|Film-Noir
542,259,Akira (1988),Action|Adventure|Animation|Sci-Fi
543,1907,Highlander (1986),Action|Adventure|Fantasy
544,856,Cool Hand Luke (1967),Drama
545,2904,Cyrano de Bergerac (1990),Comedy|Drama|Romance
546,193,Young Frankenstein (1974),Comedy|Fantasy
547,2983,Night on Earth (1991),Comedy|Drama
548,306,Raise the Red Lantern (Da hong deng long gao gao gua) (1991),Drama
549,260,"Great Dictator, The (1940)",Comedy|Drama|War
550,580,Fantasia (1940),Animation|Children|Fantasy|Musical
551,307,High Noon (1952),Drama|Western
552,1101,"Big Sleep, The (1946)",Crime|Film-Noir|Mystery
553,202,Heathers (1989),Comedy
554,2905,Somewhere in Time (1980),Drama|Romance
555,1478,Ben-Hur (1959),Action|Adventure|Drama
556,724,This Is Spinal Tap (1984),Comedy
557,2143,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983),Documentary
558,3079,Some Kind of Wonderful (1987),Drama|Romance
559,341,Indiana Jones and the Last Crusade (1989),Action|Adventure
560,522,Being There (1979),Comedy|Drama
561,308,Gandhi (1982),Drama
562,685,"Unbearable Lightness of Being, The (1988)",Drama
563,1111,"Room with a View, A (1986)",Drama|Romance
564,3080,Real Genius (1985),Comedy
565,1588,Pink Floyd: The Wall (1982),Drama|Musical
566,813,"Killing Fields, The (1984)",Drama|War
567,1847,My Life as a Dog (Mitt liv som hund) (1985),Comedy|Drama
568,1659,Forbidden Planet (1956),Drama|Sci-Fi
569,194,Field of Dreams (1989),Children|Drama|Fantasy
570,2200,"Man Who Would Be King, The (1975)",Adventure|Drama
571,474,Butch Cassidy and the Sundance Kid (1969),Action|Western
572,2144,"Paris, Texas (1984)",Drama|Romance
573,638,When Harry Met Sally... (1989),Comedy|Romance
574,3317,Alien³ (a.k.a. Alien 3) (1992),Action|Horror|Sci-Fi|Thriller
575,814,"American Werewolf in London, An (1981)",Comedy|Horror|Thriller
576,2863,"Amityville Horror, The (1979)",Drama|Horror|Mystery|Thriller
577,1266,"Birds, The (1963)",Horror|Thriller
578,4016,"Blob, The (1958)",Horror|Sci-Fi
579,1226,Dracula (Bram Stoker's Dracula) (1992),Fantasy|Horror|Romance|Thriller
580,1660,"Bride of Frankenstein, The (Bride of Frankenstein) (1935)",Drama|Horror|Sci-Fi
581,4231,Candyman (1992),Horror|Thriller
582,1992,Cape Fear (1991),Thriller
583,2161,Cape Fear (1962),Crime|Drama|Thriller
584,1447,Carrie (1976),Drama|Fantasy|Horror|Thriller
585,1546,"Nightmare on Elm Street, A (1984)",Horror|Thriller
586,261,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",Horror
587,581,"Omen, The (1976)",Horror|Mystery|Thriller
588,639,Breaking the Waves (1996),Drama|Mystery
589,725,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi|Thriller
590,773,Shine (1996),Drama|Romance
591,180,Sling Blade (1996),Drama
592,2069,Jingle All the Way (1996),Children|Comedy
593,2103,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary
594,2906,"Crucible, The (1996)",Drama
595,1017,101 Dalmatians (1996),Adventure|Children|Comedy
596,1018,Die Hard 2 (1990),Action|Adventure|Thriller
597,262,Star Trek: The Motion Picture (1979),Adventure|Sci-Fi
598,162,Star Trek VI: The Undiscovered Country (1991),Action|Mystery|Sci-Fi
599,1019,Star Trek V: The Final Frontier (1989),Action|Sci-Fi
600,1448,Star Trek II: The Wrath of Khan (1982),Action|Adventure|Sci-Fi|Thriller
601,1020,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi
602,263,Star Trek IV: The Voyage Home (1986),Adventure|Comedy|Sci-Fi
603,2330,Batman Returns (1992),Action|Crime
604,815,Young Guns (1988),Action|Comedy|Western
605,959,Grease (1978),Comedy|Musical|Romance
606,2420,Grease 2 (1982),Comedy|Musical|Romance
607,1004,Under Siege (1992),Action|Drama|Thriller
608,1008,Jaws (1975),Action|Horror
609,1331,Jaws 2 (1978),Horror|Thriller
610,1661,Mars Attacks! (1996),Action|Comedy|Sci-Fi
611,2597,Jerry Maguire (1996),Drama|Romance
612,816,Raising Arizona (1987),Comedy
613,342,Sneakers (1992),Action|Comedy|Crime|Drama|Sci-Fi
614,726,Beavis and Butt-Head Do America (1996),Adventure|Animation|Comedy|Crime
615,2538,Scream (1996),Comedy|Horror|Mystery|Thriller
616,1227,"Last of the Mohicans, The (1992)",Action|Romance|War|Western
617,3934,Michael (1996),Comedy|Drama|Fantasy|Romance
618,607,Hamlet (1996),Crime|Drama|Romance
619,2407,Evita (1996),Drama|Musical
620,4060,Walkabout (1971),Adventure|Drama
621,1507,Beverly Hills Ninja (1997),Action|Comedy
622,3725,Dante's Peak (1997),Action|Thriller
623,1584,Benny & Joon (1993),Comedy|Romance
624,3677,Kolya (Kolja) (1996),Comedy|Drama
625,1267,Waiting for Guffman (1996),Comedy
626,3436,Absolute Power (1997),Mystery|Thriller
627,899,Lost Highway (1997),Crime|Drama|Fantasy|Film-Noir|Mystery|Romance
628,1993,Donnie Brasco (1997),Crime|Drama
629,2336,Private Parts (1997),Comedy|Drama
630,1654,"Saint, The (1997)",Action|Romance|Sci-Fi|Thriller
631,1994,Crash (1996),Drama|Thriller
632,1190,Liar Liar (1997),Comedy
633,3689,Selena (1997),Drama|Musical
634,3034,Anaconda (1997),Action|Adventure|Thriller
635,1662,Grosse Pointe Blank (1997),Comedy|Crime|Romance
636,1191,Romy and Michele's High School Reunion (1997),Comedy
637,1332,Volcano (1997),Action|Drama|Thriller
638,1268,Austin Powers: International Man of Mystery (1997),Action|Adventure|Comedy
639,523,"Fifth Element, The (1997)",Action|Adventure|Comedy|Sci-Fi
640,2408,Shall We Dance? (Shall We Dansu?) (1996),Comedy|Drama|Romance
641,3242,Brassed Off (1996),Comedy|Drama|Romance
642,1589,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller
643,1508,Con Air (1997),Action|Adventure|Thriller
644,3172,Speed 2: Cruise Control (1997),Action|Romance|Thriller
645,1963,Batman & Robin (1997),Action|Adventure|Fantasy|Thriller
646,960,Hercules (1997),Adventure|Animation|Children|Comedy|Musical
647,163,My Best Friend's Wedding (1997),Comedy|Romance
648,4234,"Contempt (Mépris, Le) (1963)",Drama
649,2081,Face/Off (1997),Action|Crime|Drama|Thriller
650,496,Men in Black (a.k.a. MIB) (1997),Action|Comedy|Sci-Fi
651,343,Contact (1997),Drama|Sci-Fi
652,2457,G.I. Jane (1997),Action|Drama
653,1663,Conan the Barbarian (1982),Action|Adventure|Fantasy
654,309,George of the Jungle (1997),Children|Comedy
655,3101,Cop Land (1997),Action|Crime|Drama|Thriller
656,2282,Event Horizon (1997),Horror|Sci-Fi|Thriller
657,450,Spawn (1997),Action|Adventure|Sci-Fi|Thriller
658,2854,In the Company of Men (1997),Comedy|Drama
659,640,Conspiracy Theory (1997),Drama|Mystery|Romance|Thriller
660,1228,Air Force One (1997),Action|Thriller
661,344,"Hunt for Red October, The (1990)",Action|Adventure|Thriller
662,2694,My Own Private Idaho (1991),Drama|Romance
663,2695,In & Out (1997),Comedy
664,3937,"Edge, The (1997)",Adventure|Drama
665,3484,"Peacemaker, The (1997)",Action|Thriller|War
666,345,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller
667,900,Seven Years in Tibet (1997),Adventure|Drama|War
668,2236,Kiss the Girls (1997),Crime|Drama|Mystery|Thriller
669,727,"Game, The (1997)",Drama|Mystery|Thriller
670,2984,U Turn (1997),Crime|Drama|Mystery
671,2735,"Ice Storm, The (1997)",Drama
672,2383,Chasing Amy (1997),Comedy|Drama|Romance
673,2222,"Full Monty, The (1997)",Comedy|Drama
674,1712,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) (1997)",Drama|Romance
675,3331,I Know What You Did Last Summer (1997),Horror|Mystery|Thriller
676,901,"Devil's Advocate, The (1997)",Drama|Mystery|Thriller
677,346,Gattaca (1997),Drama|Sci-Fi|Thriller
678,2681,Stripes (1981),Comedy|War
679,2759,Bean (1997),Comedy
680,2283,"Rainmaker, The (1997)",Drama
681,728,Boogie Nights (1997),Drama
682,1229,Witness (1985),Drama|Romance|Thriller
683,729,Starship Troopers (1997),Action|Sci-Fi
684,2228,"Joy Luck Club, The (1993)",Drama|Romance
685,817,Sliding Doors (1998),Drama|Romance
686,4110,Mortal Kombat: Annihilation (1997),Action|Adventure|Fantasy
687,475,"Truman Show, The (1998)",Comedy|Drama|Sci-Fi
688,2375,"Jackal, The (1997)",Action|Thriller
689,961,Anastasia (1997),Adventure|Animation|Children|Drama|Musical
690,2880,"Man Who Knew Too Little, The (1997)",Comedy|Crime|Thriller
691,2076,Alien: Resurrection (1997),Action|Horror|Sci-Fi
692,2124,Amistad (1997),Drama|Mystery
693,3855,"Apostle, The (1997)",Drama
694,2561,Deconstructing Harry (1997),Comedy|Drama
695,2659,Flubber (1997),Children|Comedy|Fantasy
696,219,Good Will Hunting (1997),Drama|Romance
697,3384,Home Alone 3 (1997),Children|Comedy
698,3379,Midnight in the Garden of Good and Evil (1997),Crime|Drama|Mystery
699,2660,Mouse Hunt (1997),Children|Comedy
700,1964,Scream 2 (1997),Comedy|Horror|Mystery|Thriller
701,1481,"Sweet Hereafter, The (1997)",Drama
702,220,Titanic (1997),Drama|Romance
703,2077,Tomorrow Never Dies (1997),Action|Adventure|Thriller
704,3534,"Postman, The (1997)",Action|Adventure|Drama|Sci-Fi
705,3561,"Horse Whisperer, The (1998)",Drama|Romance
706,1467,Jackie Brown (1997),Crime|Drama|Thriller
707,264,"Big Lebowski, The (1998)",Comedy|Crime
708,2229,My Life in Pink (Ma vie en rose) (1997),Comedy|Drama
709,3602,Great Expectations (1998),Drama|Romance
710,2145,Wag the Dog (1997),Comedy
711,451,Dark City (1998),Adventure|Film-Noir|Sci-Fi|Thriller
712,2582,Half Baked (1998),Comedy
713,962,Fallen (1998),Crime|Drama|Fantasy|Thriller
714,2359,Fallen Angels (Duo luo tian shi) (1995),Drama|Romance
715,3757,Spice World (1997),Comedy
716,3356,Blues Brothers 2000 (1998),Action|Comedy|Musical
717,1192,"Wedding Singer, The (1998)",Comedy|Romance
718,2372,Sphere (1998),Sci-Fi|Thriller
719,706,As Good as It Gets (1997),Comedy|Drama|Romance
720,3464,King of New York (1990),Crime|Thriller
721,2492,U.S. Marshals (1998),Action|Crime|Thriller
722,3693,Everest (1998),Documentary|IMAX
723,3559,Suicide Kings (1997),Comedy|Crime|Drama|Mystery|Thriller
724,1230,"Man in the Iron Mask, The (1998)",Action|Adventure|Drama
725,2736,Wild Things (1998),Crime|Drama|Mystery|Thriller
726,2869,Fireworks (Hana-bi) (1997),Crime|Drama
727,3728,Primary Colors (1998),Comedy|Drama
728,1787,Lost in Space (1998),Action|Adventure|Sci-Fi
729,2447,"Spanish Prisoner, The (1997)",Crime|Drama|Mystery|Thriller
730,902,City of Angels (1998),Drama|Fantasy|Romance
731,4275,"Last Days of Disco, The (1998)",Comedy|Drama
732,2331,He Got Game (1998),Drama
733,3351,Live Flesh (Carne trémula) (1997),Drama|Romance
734,3399,Zero Effect (1998),Comedy|Mystery|Thriller
735,3400,Taste of Cherry (Ta'm e guilass) (1997),Drama
736,1939,"Misérables, Les (1998)",Crime|Drama|Romance|War
737,1770,Deep Impact (1998),Drama|Sci-Fi|Thriller
738,1333,Godzilla (1998),Action|Sci-Fi|Thriller
739,730,Fear and Loathing in Las Vegas (1998),Adventure|Comedy|Drama
740,1136,Hope Floats (1998),Comedy|Drama|Romance
741,2082,Insomnia (1997),Drama|Mystery|Thriller
742,1407,"Perfect Murder, A (1998)",Thriller
743,2777,Six Days Seven Nights (1998),Adventure|Comedy|Romance
744,2426,Can't Hardly Wait (1998),Comedy|Drama|Romance
745,1745,"Children of Heaven, The (Bacheha-Ye Aseman) (1997)",Comedy|Drama
746,582,Mulan (1998),Adventure|Animation|Children|Comedy|Drama|Musical|Romance
747,1449,"X-Files: Fight the Future, The (1998)",Action|Crime|Mystery|Sci-Fi|Thriller
748,1788,Dr. Dolittle (1998),Comedy
749,1490,Out of Sight (1998),Comedy|Crime|Drama|Romance|Thriller
750,1764,Picnic at Hanging Rock (1975),Drama|Mystery
751,2902,Smoke Signals (1998),Comedy|Drama
752,1713,Buffalo '66 (a.k.a. Buffalo 66) (1998),Drama|Romance
753,1408,Armageddon (1998),Action|Romance|Sci-Fi|Thriller
754,1184,Lethal Weapon 4 (1998),Action|Comedy|Crime|Thriller
755,3648,Small Soldiers (1998),Animation|Children|Fantasy|War
756,608,Pi (1998),Drama|Sci-Fi|Thriller
757,1269,There's Something About Mary (1998),Comedy|Romance
758,1664,All Quiet on the Western Front (1930),Action|Drama|War
759,4270,Grand Hotel (1932),Drama|Romance
760,2637,Mutiny on the Bounty (1935),Adventure|Drama
761,3243,You Can't Take It with You (1938),Comedy|Romance
762,3856,How Green Was My Valley (1941),Drama|Musical|Romance
763,2201,"Lost Weekend, The (1945)",Drama
764,857,"Best Years of Our Lives, The (1946)",Drama|War
765,2638,All the King's Men (1949),Drama
766,2737,From Here to Eternity (1953),Drama|Romance|War
767,1270,On the Waterfront (1954),Crime|Drama
768,1271,Marty (1955),Drama|Romance
769,2202,West Side Story (1961),Drama|Musical|Romance
770,1272,"Man for All Seasons, A (1966)",Drama
771,1273,In the Heat of the Night (1967),Drama|Mystery
772,3244,Oliver! (1968),Drama|Musical
773,818,Midnight Cowboy (1969),Drama
774,1274,"French Connection, The (1971)",Action|Crime|Thriller
775,774,Rocky (1976),Drama
776,524,Kramer vs. Kramer (1979),Drama
777,1630,Ordinary People (1980),Drama
778,1021,Chariots of Fire (1981),Drama
779,1547,Terms of Endearment (1983),Comedy|Drama
780,3069,Out of Africa (1985),Drama|Romance
781,1954,"Last Emperor, The (1987)",Drama
782,476,Rain Man (1988),Drama
783,1022,Driving Miss Daisy (1989),Drama
784,858,Take the Money and Run (1969),Comedy|Crime
785,2738,Klute (1971),Drama|Mystery
786,859,Repo Man (1984),Comedy|Sci-Fi
787,3318,Metropolitan (1990),Comedy
788,203,Labyrinth (1986),Adventure|Fantasy|Musical
789,497,"Breakfast Club, The (1985)",Comedy|Drama
790,3831,"Nightmare on Elm Street 2: Freddy's Revenge, A (1985)",Horror
791,1548,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",Horror|Thriller
792,3332,Friday the 13th (1980),Horror|Mystery|Thriller
793,3801,Friday the 13th Part 2 (1981),Horror
794,2384,Halloween (1978),Horror
795,3802,Halloween II (1981),Horror
796,3803,Child's Play (1988),Horror|Thriller
797,2074,Poltergeist (1982),Horror|Thriller
798,265,"Exorcist, The (1973)",Horror|Mystery
799,1498,Lethal Weapon (1987),Action|Comedy|Crime|Drama
800,2427,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama
801,3483,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama
802,1193,Gremlins (1984),Comedy|Horror
803,2643,Gremlins 2: The New Batch (1990),Comedy|Horror
804,347,"Goonies, The (1985)",Action|Adventure|Children|Comedy|Fantasy
805,609,"Mask of Zorro, The (1998)",Action|Comedy|Romance
806,204,Soylent Green (1973),Drama|Mystery|Sci-Fi|Thriller
807,266,Metropolis (1927),Drama|Sci-Fi
808,348,Back to the Future Part II (1989),Adventure|Comedy|Sci-Fi
809,349,Back to the Future Part III (1990),Adventure|Comedy|Sci-Fi|Western
810,1334,"Poseidon Adventure, The (1972)",Action|Adventure|Drama
811,583,Freaky Friday (1977),Children|Comedy|Fantasy
812,4201,"Absent-Minded Professor, The (1961)",Children|Comedy|Fantasy
813,1400,Bambi (1942),Animation|Children|Drama
814,164,Seven Samurai (Shichinin no samurai) (1954),Action|Adventure|Drama
815,1714,Dangerous Liaisons (1988),Drama|Romance
816,610,Dune (1984),Adventure|Sci-Fi
817,3072,"Last Temptation of Christ, The (1988)",Drama
818,903,"Godfather: Part III, The (1990)",Crime|Drama|Mystery|Thriller
819,452,Lolita (1997),Drama|Romance
820,350,Saving Private Ryan (1998),Action|Drama|War
821,2598,"Black Cauldron, The (1985)",Adventure|Animation|Children|Fantasy
822,3755,D2: The Mighty Ducks (1994),Children|Comedy
823,673,Flight of the Navigator (1986),Adventure|Children|Sci-Fi
824,351,"Great Mouse Detective, The (1986)",Action|Animation|Children|Crime
825,1388,Hocus Pocus (1993),Children|Comedy|Fantasy|Horror
826,2130,"Honey, I Blew Up the Kid (1992)",Children|Comedy|Sci-Fi
827,1231,"Honey, I Shrunk the Kids (1989)",Adventure|Children|Comedy|Fantasy|Sci-Fi
828,1409,"Negotiator, The (1998)",Action|Crime|Drama|Mystery|Thriller
829,584,"Parent Trap, The (1998)",Children|Comedy|Romance
830,3035,BASEketball (1998),Comedy
831,1436,Roger & Me (1989),Documentary
832,2250,"Purple Rose of Cairo, The (1985)",Comedy|Drama|Fantasy|Romance
833,686,Out of the Past (1947),Film-Noir
834,1340,Doctor Zhivago (1965),Drama|Romance|War
835,1549,Fanny and Alexander (Fanny och Alexander) (1982),Drama|Fantasy|Mystery
836,2739,Tender Mercies (1983),Drama|Romance|Western
837,2355,And the Band Played On (1993),Drama
838,674,"'burbs, The (1989)",Comedy
839,731,Blue Velvet (1986),Drama|Mystery|Thriller
840,310,"Jungle Book, The (1967)",Animation|Children|Comedy|Musical
841,311,Lady and the Tramp (1955),Animation|Children|Comedy|Romance
842,312,"Little Mermaid, The (1989)",Animation|Children|Comedy|Musical|Romance
